title,story_points,state,type,priority,board_id,sprint_id,issue_id
als gebruiker wil ik mijn krat mijn producten gecategoriseerd op product groep zodat alle producten netjes bij elkaar heb staan,3.0,closed,Story,Normal,1,1,103965
als gebruiker wil ik een snelbestellijst kunnen verwijderen zodat hij niet meer voorkomt het overzicht,2.0,closed,Story,Normal,1,1,103959
als gebruiker wil ik weten wanneer ik geen bestellingen open heb staan zodat ik weet dat ik een nieuwe winkelwagen moet openen,0.5,closed,Story,Normal,1,1,103937
als gebruiker wil ik een nieuwe winkelwagen aan kunnen maken zodat ik producten kan toevoegen aan een nieuwe winkelwagen,3.0,closed,Story,Normal,1,1,103922
als gebruiker wil ik zoekresultaten sorteren zodat ik sneller de producten te zien krijg waar ik naar op zoek ben,3.0,closed,Story,Normal,1,1,103672
als gebruiker wil ik een leesbare url hebben voor statische paginas zodat ik deze makkelijk en duidelijk kan delen,2.0,closed,Verbetering,Normal,1,1,103665
als gebruiker wil ik een snelbestellijst aan kunnen maken zodat ik snel een lijst van producten kan bestellen,5.0,closed,Story,Normal,1,1,103650
als gebruiker wil ik genformeerd worden dat mijn bestelling met success geplaatst zodat ik bevestiging heb van mijn bestelling,1.0,closed,Story,Normal,1,1,103649
als gebruiker wil ik geattendeerd worden als een product een onafgeronde bestelling niet meer beschikbaar zodat mijn verwachting van de levering nagekomen kan worden,3.0,closed,Story,Normal,1,1,103590
als gebruiker wil ik de totale korting op een onafgeronde bestelling zien zodat ik weet hoeveel ik bespaar op mijn bestelling,2.0,closed,Story,Normal,1,1,103589
als gebruiker wil ik de totale prijsinformatie van een onafgeronde bestelling zien zodat weet wat het eindbedrag zal zijn van mijn bestelling,2.0,closed,Story,Normal,1,1,103588
als gebruiker wil ik alle producten kunnen verwijderen uit mijn winkelmandje zodat ik deze niet bestel,2.0,closed,Story,Normal,1,1,103584
als gebruiker wil ik het aantal van een product wijzigen het winkelmandje zodat ik gemakkelijk meer minder product kan bestellen,2.0,closed,Story,Normal,1,1,103573
als zorgboodschap willen wij er voor zorgen dat elke gebruiker weet dat een product een afwijkende leverperiode heeft zodat er geen onduidelijkheden ontstaan,8.0,closed,Story,Normal,1,1,103563
als gebruiker wil ik graag zien tot wanneer een product wordt geleverd zodat ik hier op kan anticiperen,2.0,closed,Story,Normal,1,1,103562
als gebruiker wil ik graag zien vanaf wanneer een product wordt geleverd zodat ik hier op kan anticiperen,3.0,closed,Story,Normal,1,1,103561
als zorgboodschap willen producten die deze week de aanbieding zijn tonen zodat gebruikers deze meteen kunnen vinden,5.0,closed,Story,Normal,1,1,103560
realistische afbeeldingen invoeren voor betere weergave van een productie scenario,2.0,closed,Verbetering,Normal,1,1,103488
als gebruiker wil ik dat de homepage binnen 200ms laadt zodat ik niet mijn focus verlies,3.0,closed,Verbetering,Normal,1,1,103481
als zorgboodschap willen wij een overzicht hebben met brands zodat wij de instellingen van de brand kunnen beheren,3.0,closed,Story,Normal,1,1,103477
als gebruiker wil ik toegang hebben tot de search instellingen zodat ik deze kan beheren,2.0,closed,Story,Normal,1,1,103472
als zorgboodschap willen wij aangemaakte informatie paginas vanuit het cms tonen op de website,1.0,closed,Story,Normal,1,1,103408
als gebruiker wil ik zien wat de emballage van een product zodat ik weet welke waarde aan emballage ik kan retourneren,2.0,closed,Story,Normal,1,1,102678
als gebruiker wil ik meer dan 1 filter kunnen toevoegen zodat ik gerichter door de producten heen kan gaan,3.0,closed,Story,Normal,1,1,102455
als zorgboodschap wil ik verpakking en doelgroep informatie uit het pim de webshop laten zien zodat de gebruiker hier gemakkelijk op kan filteren,2.0,closed,Story,Normal,1,1,102362
afloopdatum van actie op detailpagina moet duidelijker,5.0,closed,Verbetering,Normal,1,1,102283
als gebruiker wil ik alle filteropties een duidelijke volgorde zien zodat ik makkelijk mijn filters kan kiezen,2.0,closed,Story,Normal,1,1,102273
als gebruiker wil ik verschillende varianten van producten kunnen toevoegen aan mijn winkelmandje zodat ik precies weet wat ik bestel,3.0,closed,Story,Normal,1,1,102250
mobile categorie toevoegen mist modal view,3.0,closed,Verbetering,Normal,1,1,102133
als gebruiker wil ik de product overzichten sorteren zodat ik sneller de producten te zien krijg waar ik naar op zoek ben,3.0,closed,Story,Normal,1,1,102119
als gebruiker wil ik graag weten waar ik op het platform bevind zodat ik makkelijk kan navigeren,8.0,closed,Story,Normal,1,1,102030
als gebruiker wil ik een duidelijk overzicht behouden van mijn filters zodat mijn pagina leesbaar blijft,3.0,closed,Story,Normal,1,1,102022
als zorgboodschap wil ik 2 en 3luik kunnen selecteren het cms zodat ik de homepage beter kan managen,1.0,closed,Story,Normal,1,1,101985
als zorgboodschap willen kunnen managen welke categorien en producten uitgelicht worden zodat wij deze kunnen baseren op behoeftes en context,8.0,closed,Story,Normal,1,1,101981
als zorgboodschap wil ik op de homepage meerdere producten 1 rij kunnen tonen om ze te inspireren en te helpen bij hun product keuze,8.0,closed,Story,Normal,1,1,101767
als gebruiker wil ik een leesbare url zodat ik deze kan delen,5.0,closed,Story,Normal,1,1,99125
als zorgboodschap willen uitgelichte producten kunnen toevoegen op de productenpagina zodat de aandacht kunnen trekken voor aanbiedingen,5.0,closed,Story,Normal,1,1,98863
als gebruiker wil ik makkelijk mijn kratje kunnen bereiken zodat ik snel kan uitchecken,1.0,closed,Story,Normal,1,1,98776
als zorgboodschap willen wij een footer aanbieden zodat wij op elke pagina extra informatie kunnen verschaffen,0.5,closed,Story,Normal,1,1,98772
als gebruiker wil ik navigeren door de website zodat ik gemakkelijk mijn weg kan vinden,2.0,closed,Story,Normal,1,1,98771
als zorgboodschap willen uitvinden hoe aanbiedingen kunnen aanbieden de website zodat een duidelijk idee hebben hoe het moeten implementeren,8.0,closed,Story,Normal,1,1,98747
als zorgboodschap willen bepalen welke categorien en producten uitgelicht worden zodat wij deze kunnen baseren op behoeftes en context,3.0,closed,Story,Normal,1,1,98566
als zorgboodschap willen content beheren via een cms zodat ons beheer centraal houden,5.0,closed,Story,Normal,1,1,98535
als gebruiker wil ik zien een product afgeprijsd zodat ik daar mijn keuze op kan baseren,5.0,closed,Story,Normal,1,1,98233
als gebruiker wil ik bekijken wat er een bestelling zit zodat ik weet mijn bestelling compleet,5.0,closed,Story,Normal,1,1,98157
als gebruiker wil ik een overzicht van mijn opkomende bestellingen zodat ik mij kan voorbereiden op de levering,5.0,closed,Story,Normal,1,1,98154
als gebruiker wil ik een product verwijderen uit mijn winkelmandje zodat ik het niet bestel,2.0,closed,Story,Normal,1,1,98152
als gebruiker wil ik een product verwijderen uit een snelbestellijst zodat het niet meer de lijst voorkomt,2.0,closed,Story,Normal,1,1,98150
als gebruiker wil ik een product toevoegen aan een snelbestellijst zodat ik het later makkelijker kan bestellen,3.0,closed,Story,Normal,1,1,98141
als gebruiker wil ik een nieuw wachtwoord instellen zodat ik weer toegang kan krijgen tot het platform,0.5,closed,Story,Normal,1,1,98133
als gebruiker wil ik inloggen bij zorgboodschap zodat ik het platform kan gebruiken,2.0,closed,Story,Normal,1,1,98132
als gebruiker wil ik op elk moment zien dat ik onafgeronde bestellingen klaar heb staan zodat ik ze kan afronden,3.0,closed,Story,Normal,1,1,98129
als gebruiker wil ik weten dat er onafgeronde bestellingen klaar staan zodat ik ze kan afronden,5.0,closed,Story,Normal,1,1,98128
als gebruiker wil ik een onafgeronde bestelling verwijderen zodat deze niet behandeling genomen kan worden,1.0,closed,Story,Normal,1,1,98126
als gebruiker wil ik de producten van een onafgeronde bestelling zien zodat ik deze nog kan aanpassen,3.0,closed,Story,Normal,1,1,98124
als gebruiker wil ik weten welke bestellingen klaar staan om te plaatsen zodat ik actie kan ondernemen bij de juiste bestelling,5.0,closed,Story,Normal,1,1,98123
als gebruiker wil ik de inhoud van een snelbestellijst bekijken zodat ik weet dat ik de juiste producten bestel,3.0,closed,Story,Normal,1,1,98120
als gebruiker wil ik een overzicht van mijn lijsten zodat ik de juiste lijst kan kiezen om te bestellen,3.0,closed,Story,Normal,1,1,98117
als zorgboodschap willen wij de gebruiker updaten zodat al onze gebruikers op de hoogte zijn,3.0,closed,Story,Normal,1,1,98113
als gebruiker wil ik graag gerichter door de resultaten gaan om zo producten te vinden die passen bij mijn voorkeur,5.0,closed,Story,Normal,1,1,98014
als gebruiker wil ik contact opnemen met de klantenservice zodat mijn probleem vraag opgelost beantwoord kan worden,1.0,closed,Story,Normal,1,1,98012
als zorgboodschap willen wij informatie verstrekken onze procedures zodat de gebruiker niet voor verrassingen staat,2.0,closed,Story,Normal,1,1,98011
als zorgboodschap willen wij interessante informatie bijhouden op de homepage zodat wij de gebruiker kunnen inspireren en prikkelen,3.0,closed,Story,Normal,1,1,98010
als zorgboodschap willen wij de homepage header bijhouden zodat wij altijd kunnen spelen met de juiste content,3.0,closed,Story,Normal,1,1,98009
als zorgboodschap willen wij de gebruiker prikkelen de zorg om ze te inspireren en te helpen,1.0,closed,Story,Normal,1,1,98005
als zorgboodschap willen een grote aantrekkelijker header zodat meteen de aandacht grijpen van de gebruiker,2.0,closed,Story,Normal,1,1,98004
als gebruiker wil ik meer details lezen een product zodat ik weet dat het product past bij mijn wensen,0.5,closed,Story,Normal,1,1,98003
als gebruiker wil ik een overzicht van uitgelichte producten zodat ik meteen kan zien er wat voor mij tussen zit,3.0,closed,Story,Normal,1,1,98002
als gebruiker wil ik snel en gemakkelijk het juiste product vinden zodat ik hem meteen kan toevoegen,2.0,closed,Story,Normal,1,1,98001
als een gebruiker wil ik mijn leverdag aangeven zodat ik weet dat de producten die ik toevoeg leverbaar zijn,5.0,closed,Story,Normal,1,1,98000
als een gebruiker wil ik winkelen een bepaalde categorie zodat ik producten vind die ik wil toevoegen,1.0,closed,Story,Normal,1,1,97999
als gebruiker wil ik een overzicht van producten zodat ik het juiste product gemakkelijk kan vinden,1.0,closed,Story,Normal,1,1,97998
als gebruiker wil ik een x aantal van een product toevoegen aan mijn winkelmandje zodat ik een bestelling kan vullen,1.0,closed,Story,Normal,1,1,97996
als een gebruiker wil ik de artikelsoort van een product weten zodat ik weet hoe het geleverd wordt,1.0,closed,Story,Normal,1,1,97994
als een gebruiker wil ik de leverstatus van een product weten zodat ik niet voor verrassingen kom te staan,1.0,closed,Story,Normal,1,1,97993
vcn want able change usp icons custom svgs,3.0,closed,Verbetering,Normal,1,1,103000
vcn want show button show videos online chef sidebar,3.0,closed,Verbetering,Normal,1,1,102996
vcn want hover newsletter button orange,0.5,closed,Verbetering,Normal,1,1,102994
vcn want select font used large block homepage 1 default 1 online chef,2.0,closed,Verbetering,Normal,1,1,102993
vcn want able adjust height online chef block homepage,2.0,closed,Verbetering,Normal,1,1,102992
vcn want picture overlay lighter,0.5,closed,Verbetering,Normal,1,1,102991
vcn want al external links open new browser tab,1.0,closed,Story,Normal,1,1,102988
frontend koppeling checken alle templates,1.0,closed,Taak,Normal,1,1,96307
frontend online chef template kopieeren naar nieuws,3.0,closed,Taak,Normal,1,1,95632
parse category block data category app,3.0,closed,Taak,Normal,1,1,95630
create main top navigation using snippets,3.0,closed,Taak,Normal,1,1,95623
frontend nieuwe recaptcha key genereren,1.0,closed,Taak,Normal,1,1,95617
frontend alle locaties van vcn toevoegen,1.0,closed,Taak,Normal,1,1,95616
frontend zorg retail en bedrijf blokken toevoegen,0.5,closed,Taak,Normal,1,1,95613
frontend uitgelicht link blokken bouwen,1.0,closed,Taak,Normal,1,1,95607
frontend zorg retail en bedrijf blokken aanpassen,1.0,closed,Taak,Normal,1,1,95605
design laatste vacatures kunnen bekijken,1.0,closed,Taak,Normal,1,1,95313
design samenvatting welke branches vcn actief,4.0,closed,Taak,Normal,1,1,95310
design overzichtspagina nieuws artikelen,4.0,closed,Story,Normal,1,1,95136
design external link naar website uw kruidenier,0.5,closed,Taak,Normal,1,1,95125
design external link naar website gruttertje,0.5,closed,Taak,Normal,1,1,95118
design external link naar website thuisboodschap,0.5,closed,Taak,Normal,1,1,95113
design external link naar website zorgboodschap,0.5,closed,Taak,Normal,1,1,95110
design videofoto verscentrum nederland header,0.5,closed,Story,Normal,1,1,95109
als developer wil ik een excelbestand maken met verschillende tabjes zodat ik een overzichtelijk bestand heb,3.0,closed,Story,Normal,1,1,110738
als vcn wil ik periodiek via email de leverancier statistieken ontvangen zodat ik niet portal hoef te loggen,3.0,closed,Story,Normal,1,1,110737
als developer wil ik een excelbestand op de server opslaan zodat ik deze als bijlage kan toevoegen,2.0,closed,Story,Normal,1,1,110736
als vcn wil ik dat de styling van het ticketoverzicht op mobiel consistent met het design zodat ik 1 consistente huisstijl heb,1.0,closed,Verbetering,Normal,1,1,110501
bijlagen die vanuit email komen checken en doorsturen naar s3,3.0,closed,Taak,Normal,1,1,110396
als vcn wil ik dat emails naar het dedicated email adres als ticket zendesk worden aangemaakt zodat ze verwerkt worden,3.0,closed,Story,Normal,1,1,109952
als vcn wil ik dat de leverancier gegevens automatisch worden geupdate zodat ik altijd de laatste informatie beschik,1.0,closed,Story,Normal,1,1,109946
als vcn wil ik dat de organisatie gegevens automatisch worden geupdate zodat ik altijd de laatste informatie beschik,3.0,closed,Story,Normal,1,1,109945
als vcn wil ik dat de marktsegment gegevens automatisch worden geupdate zodat ik altijd de laatste informatie beschik,1.0,closed,Story,Normal,1,1,109944
als vcn wil ik dat de filiaal gegevens automatisch worden geupdate zodat ik altijd de laatste informatie beschik,3.0,closed,Story,Normal,1,1,109943
als gebruiker wil ik 403 error te zien krijgen zodat ik weet dat ik ergens geen toestemming toe heb,2.0,closed,Nieuw kenmerk,Normal,1,1,109865
als vcn wil ik automatisch inloggen portal met sso van active directory zodat ik geen wachtwoord hoef te vullen,5.0,closed,Story,Normal,1,1,109809
als vcn wil ik kunnen inloggen zodat ik bij het platform kan,5.0,closed,Story,Normal,1,1,109595
als vcn wil ik geen nieuw account hebben om gebruikt te maken van de applicatie na de migratie naar keycloak zodat ik hier geen last aan ondervind,8.0,closed,Story,Normal,1,1,109592
als vcn wil ik gebruikers kunnen selecteren zodat ik een actie met de selectie kan uitvoeren,2.0,closed,Story,Normal,1,1,109573
als vcn wil ik alle zoekresultaten 1 keer kunnen selecteren zodat ik niet alle checkboxes los hoef aan te klikken,3.0,closed,Story,Normal,1,1,109572
als vcn wil ik nieuwe gebruikers een mail kunnen sturen met daarin een link zodat de gebruiker zijn account kan activeren,3.0,closed,Story,Normal,1,1,109569
als vcn wil ik het overzicht van de klanten kunnen zoeken op naam zodat ik gericht een gebruiker kan zoeken het overzicht,5.0,closed,Nieuw kenmerk,Normal,1,1,109568
